state_name,state,county_name,county_fips,confederate,votes_gop_2016,votes_dnc_2016,votes_gop_2020,votes_dnc_2020,votes_gop_2024,votes_dnc_2024
Louisiana,LA,St. Tammany Parish,22103,1,90914,27716,99666,37746,98377,37777
Louisiana,LA,Tangipahoa Parish,22105,1,33933,16869,37806,18887,37500,16886
Louisiana,LA,Tensas Parish,22107,1,1180,1329,1197,1329,1093,1002
Louisiana,LA,Terrebonne Parish,22109,1,31900,10664,34339,11198,31115,9702
Louisiana,LA,Union Parish,22111,1,7972,2691,8407,2654,8176,2206
Louisiana,LA,Vermilion Parish,22113,1,19807,4745,21930,5009,21510,4637
Louisiana,LA,Vernon Parish,22115,1,13471,2665,14107,2898,13474,2513
Louisiana,LA,Washington Parish,22117,1,12552,5690,13307,5970,12846,5411
Louisiana,LA,Webster Parish,22119,1,11538,6259,11830,6172,10965,5053
Louisiana,LA,West Baton Rouge Parish,22121,1,6926,5382,7684,6200,7627,6008
Louisiana,LA,West Carroll Parish,22123,1,3970,715,4317,710,3986,578
Louisiana,LA,West Feliciana Parish,22125,1,3390,2247,3863,2298,3923,2004
Louisiana,LA,Winn Parish,22127,1,4605,1643,4619,1543,4437,1292
Maine,ME,Androscoggin County,23001,0,28189,22975,29268,27617,30605,27019
Maine,ME,Aroostook County,23003,0,19419,13377,21080,13956,22246,12900
Maine,ME,Cumberland County,23005,0,57697,102935,59584,128759,60950,133281
Maine,ME,Franklin County,23007,0,7900,7001,8754,8069,9459,7990
Maine,ME,Hancock County,23009,0,13682,16107,14982,19369,15549,19817
Maine,ME,Kennebec County,23011,0,31753,29296,34721,34902,36589,34585
Maine,ME,Knox County,23013,0,9148,12440,9982,15110,10262,15076
Maine,ME,Lincoln County,23015,0,9727,10241,10256,12684,10409,13110
Maine,ME,Oxford County,23017,0,16214,12172,17698,14755,19228,14765
Maine,ME,Penobscot County,23019,0,41601,32832,44825,37713,47438,37945
Maine,ME,Piscataquis County,23021,0,5403,3098,6143,3517,6487,3510
Maine,ME,Sagadahoc County,23023,0,9304,10679,9755,13528,9917,13982
Maine,ME,Somerset County,23025,0,14998,9092,16644,10199,17826,10134
Maine,ME,Waldo County,23027,0,10378,10442,11196,12345,11815,12661
Maine,ME,Washington County,23029,0,9037,6358,10194,6761,11003,6763
Maine,ME,York County,23031,0,50388,55828,54817,71189,58194,72114
Maryland,MD,Allegany County,24001,0,20025,6665,20886,9158,22141,9231
Maryland,MD,Anne Arundel County,24003,0,114509,116074,127821,172823,128892,171945
Maryland,MD,Baltimore County,24005,0,131009,189437,146202,258409,149560,249958
Maryland,MD,Calvert County,24009,0,24680,16669,25346,22587,29361,23438
Maryland,MD,Caroline County,24011,0,8999,3747,10283,5095,11053,4860
Maryland,MD,Carroll County,24013,0,55593,24314,60218,36456,62273,36867
Maryland,MD,Cecil County,24015,0,27579,12651,29439,16809,33871,17628
Maryland,MD,Charles County,24017,0,24163,46063,25579,62171,26145,63454
Maryland,MD,Dorchester County,24019,0,7938,5695,8764,6857,9390,6954
Maryland,MD,Frederick County,24021,0,56472,51891,63682,77675,68753,82409
Maryland,MD,Garrett County,24023,0,10189,2252,12002,3281,11983,3456
Maryland,MD,Harford County,24025,0,74261,43803,80930,63095,83050,62453
Maryland,MD,Howard County,24027,0,44792,93808,48390,129433,49425,124764
Maryland,MD,Kent County,24029,0,4598,4178,5195,5329,5561,5251
Maryland,MD,Montgomery County,24031,0,82985,309761,101222,419569,112637,386581
Maryland,MD,Prince George's County,24033,0,29290,313627,37090,379208,45008,347038
Maryland,MD,Queen Anne's County,24035,0,16211,7316,18741,10709,20200,11273
Maryland,MD,St. Mary's County,24037,0,26889,15786,30826,23138,33582,23531
Maryland,MD,Somerset County,24039,0,5056,3484,5739,4241,5805,4054
Maryland,MD,Talbot County,24041,0,10098,7865,10946,11062,11125,11119
Maryland,MD,Washington County,24043,0,38842,19193,40224,26044,44054,27260
Maryland,MD,Wicomico County,24045,0,20832,16327,22944,22054,24065,21513
Maryland,MD,Worcester County,24047,0,15910,8783,18571,12560,19632,12431
Maryland,MD,Baltimore city,24510,0,22726,178562,25374,207260,27984,195109
Massachusetts,MA,Barnstable County,25001,0,53842,71632,55311,91994,57451,88129
Massachusetts,MA,Berkshire County,25003,0,16799,43540,18064,51705,19805,47094
Massachusetts,MA,Bristol County,25005,0,104775,127619,119872,153377,134201,137813
Massachusetts,MA,Dukes County,25007,0,2474,8338,2631,9914,2745,9137
Massachusetts,MA,Essex County,25009,0,135405,220027,144837,267198,155336,236624
Massachusetts,MA,Franklin County,25011,0,10327,24369,11201,30030,12428,28305
Massachusetts,MA,Hampden County,25013,0,78230,110313,87318,125948,92474,110937
Massachusetts,MA,Hampshire County,25015,0,22089,54572,22281,63362,23256,58617
Massachusetts,MA,Middlesex County,25017,0,216163,508919,226956,617196,235118,554471
Massachusetts,MA,Nantucket County,25019,0,1892,4144,1914,5241,2171,4784
Massachusetts,MA,Norfolk County,25021,0,119171,219129,125294,273312,132497,242712
Massachusetts,MA,Plymouth County,25023,0,114722,133828,121227,173630,133544,159962
Massachusetts,MA,Suffolk County,25025,0,50042,241212,58613,270522,66480,222280
Massachusetts,MA,Worcester County,25027,0,157138,197126,171683,248773,183802,225680
Michigan,MI,Alcona County,26001,0,4201,1732,4848,2142,5257,2140
Michigan,MI,Alger County,26003,0,2585,1663,3014,2053,3116,2075
Michigan,MI,Allegan County,26005,0,33812,17932,41392,24449,45206,25637
Michigan,MI,Alpena County,26007,0,9090,4877,10686,6000,10967,6038
Michigan,MI,Antrim County,26009,0,8469,4448,9748,5960,10341,6330
Michigan,MI,Arenac County,26011,0,4704,2238,5928,2774,6379,2662
Michigan,MI,Baraga County,26013,0,2158,1156,2512,1478,2779,1488
Michigan,MI,Barry County,26015,0,19197,9109,23471,11797,25650,12391
Michigan,MI,Bay County,26017,0,28327,21641,33125,26151,34792,25767
Michigan,MI,Benzie County,26019,0,5539,4108,6601,5480,6895,5780
Michigan,MI,Berrien County,26021,0,38646,29496,43519,37438,44975,38323
Michigan,MI,Branch County,26023,0,11025,4740,14064,6159,14848,5911
Michigan,MI,Calhoun County,26025,0,31489,24154,36221,28877,38606,28988
Michigan,MI,Cass County,26027,0,14241,7270,16699,9130,18505,9050
Michigan,MI,Charlevoix County,26029,0,8674,5137,9841,6939,10183,7197
Michigan,MI,Cheboygan County,26031,0,8680,4302,10186,5437,10653,5543
Michigan,MI,Chippewa County,26033,0,9120,5378,10681,6648,11249,6796
Michigan,MI,Clare County,26035,0,8507,4250,10861,5199,11772,5273
Michigan,MI,Clinton County,26037,0,21635,16490,25098,21968,26751,22450
Michigan,MI,Crawford County,26039,0,4354,2110,5087,2672,5613,2752
Michigan,MI,Delta County,26041,0,11112,6431,13207,7606,14109,7462
Michigan,MI,Dickinson County,26043,0,8580,3923,9617,4744,10324,4763
Michigan,MI,Eaton County,26045,0,27608,24534,31798,31299,33102,31056
Michigan,MI,Emmet County,26047,0,10616,6972,12135,9662,12465,10005
Michigan,MI,Genesee County,26049,0,84174,102744,98714,119390,105303,114670
Michigan,MI,Gladwin County,26051,0,8124,3794,9893,4524,10809,4501
Michigan,MI,Gogebic County,26053,0,4019,2925,4600,3570,4803,3385
Michigan,MI,Grand Traverse County,26055,0,27412,20964,30502,28683,31423,30339
Michigan,MI,Gratiot County,26057,0,9878,5665,12102,6693,12894,6682
Michigan,MI,Hillsdale County,26059,0,14094,4799,17037,5883,18631,5875
Michigan,MI,Houghton County,26061,0,8475,6018,10378,7750,11181,7881
Michigan,MI,Huron County,26063,0,10629,4579,12731,5490,13224,5522
Michigan,MI,Ingham County,26065,0,44354,81266,47639,94212,50564,94542
Michigan,MI,Ionia County,26067,0,16374,8206,20657,10901,22179,11338
Michigan,MI,Iosco County,26069,0,8344,4344,9759,5373,10155,5344
Michigan,MI,Iron County,26071,0,3675,2004,4216,2493,4501,2441
Michigan,MI,Isabella County,26073,0,12338,11404,14815,14072,16320,14011
Michigan,MI,Jackson County,26075,0,39793,25795,47372,31995,50199,32348
Michigan,MI,Kalamazoo County,26077,0,51031,67142,56823,83686,58671,84501
Michigan,MI,Kalkaska County,26079,0,6213,2279,7436,3002,8149,3206
Michigan,MI,Kent County,26081,0,147959,138567,165741,187915,172720,192668
Michigan,MI,Keweenaw County,26083,0,814,527,862,672,896,690
Michigan,MI,Lake County,26085,0,3159,1939,3946,2288,4523,2298
Michigan,MI,Lapeer County,26087,0,30037,12734,35482,16367,38398,16338
Michigan,MI,Leelanau County,26089,0,7239,6774,7916,8795,8035,9406
Michigan,MI,Lenawee County,26091,0,26428,16750,31541,20918,33463,20787
Michigan,MI,Livingston County,26093,0,65665,34378,76982,48220,81217,49503
Michigan,MI,Luce County,26095,0,1756,681,2109,842,2170,769
Michigan,MI,Mackinac County,26097,0,3740,2085,4304,2632,4476,2675
Michigan,MI,Macomb County,26099,0,224589,176238,263863,223952,284660,214977
Michigan,MI,Manistee County,26101,0,6915,4979,8321,6107,8748,6309
Michigan,MI,Marquette County,26103,0,14646,16042,16286,20465,17459,20866
Michigan,MI,Mason County,26105,0,8505,5281,10207,6802,10830,6973
Michigan,MI,Mecosta County,26107,0,10305,5827,13267,7375,14445,7688
Michigan,MI,Menominee County,26109,0,6704,3539,8117,4316,8647,4256
Michigan,MI,Midland County,26111,0,23877,15655,27675,20493,28571,20926
Michigan,MI,Missaukee County,26113,0,5386,1565,6648,1967,7066,1945
Michigan,MI,Monroe County,26115,0,43255,26859,52710,32975,57405,32622
Michigan,MI,Montcalm County,26117,0,16907,7874,21815,9703,23946,10368
Michigan,MI,Montmorency County,26119,0,3498,1286,4171,1628,4599,1702
Michigan,MI,Muskegon County,26121,0,35962,36640,45133,45643,47733,46028
Michigan,MI,Newaygo County,26123,0,15174,6212,18857,7873,20630,8131
Michigan,MI,Oakland County,26125,0,289127,342976,325971,434148,337791,419519
Michigan,MI,Oceana County,26127,0,7228,3973,8892,4944,9547,5085
Michigan,MI,Ogemaw County,26129,0,6827,3030,8253,3475,8879,3578
Michigan,MI,Ontonagon County,26131,0,2069,1175,2358,1391,2479,1313
Michigan,MI,Osceola County,26133,0,7336,2705,8928,3214,9639,3326
Michigan,MI,Oscoda County,26135,0,2843,1044,3466,1342,3716,1414
Michigan,MI,Otsego County,26137,0,8266,3556,9779,4743,10693,5052
Michigan,MI,Ottawa County,26139,0,90456,46276,100913,64705,106133,69653
Michigan,MI,Presque Isle County,26141,0,4486,2400,5342,2911,5568,3036
Michigan,MI,Roscommon County,26143,0,8141,4287,9670,5166,10582,5290
Michigan,MI,Saginaw County,26145,0,45469,44395,50785,51088,52912,49515
Michigan,MI,St. Clair County,26147,0,49067,24553,59185,31363,64277,30844
Michigan,MI,St. Joseph County,26149,0,14886,7529,18127,9262,19403,9452
Michigan,MI,Sanilac County,26151,0,13446,4873,16194,5966,17080,5957
Michigan,MI,Schoolcraft County,26153,0,2556,1369,3090,1589,3196,1631
Michigan,MI,Shiawassee County,26155,0,19232,12547,23149,15347,24718,15335
Michigan,MI,Tuscola County,26157,0,17421,7493,20297,8712,21764,8562
Michigan,MI,Van Buren County,26159,0,17890,13258,21591,16803,23407,17175
Michigan,MI,Washtenaw County,26161,0,50335,128025,56241,157136,58844,157152
Michigan,MI,Wayne County,26163,0,228908,517842,264553,597170,288860,537032
Michigan,MI,Wexford County,26165,0,10000,4436,12102,5838,12968,6224
Minnesota,MN,Aitkin County,27001,0,5516,3134,6258,3607,6741,3524
Minnesota,MN,Anoka County,27003,0,93341,75499,104902,100893,106974,97667
Minnesota,MN,Becker County,27005,0,10880,5208,12438,6589,12961,6435
Minnesota,MN,Beltrami County,27007,0,10783,8688,12188,11426,12898,11493
Minnesota,MN,Benton County,27009,0,12872,5640,14382,7280,15260,7084
Minnesota,MN,Big Stone County,27011,0,1607,921,1863,1053,1796,964
Minnesota,MN,Blue Earth County,27013,0,15667,14428,16731,18330,18001,17558
Minnesota,MN,Brown County,27015,0,8708,3763,9552,4753,9692,4576
Minnesota,MN,Carlton County,27017,0,8160,8460,9791,10098,10435,9905
Minnesota,MN,Carver County,27019,0,29057,21508,34009,30774,35586,31869
Minnesota,MN,Cass County,27021,0,9982,4949,11620,6342,12759,6300
Minnesota,MN,Chippewa County,27023,0,3764,1978,4250,2226,4175,2026
Minnesota,MN,Chisago County,27025,0,18441,9279,21916,11806,23047,11894
Minnesota,MN,Clay County,27027,0,13549,12974,15043,16357,15965,16121
Minnesota,MN,Clearwater County,27029,0,2925,1100,3372,1260,3575,1169
Minnesota,MN,Cook County,27031,0,1156,1912,1203,2496,1142,2416
Minnesota,MN,Cottonwood County,27033,0,3679,1678,4165,1834,4157,1705
Minnesota,MN,Crow Wing County,27035,0,22287,10982,25676,13726,27423,14173
Minnesota,MN,Dakota County,27037,0,99624,110251,109638,146155,109995,143267
Minnesota,MN,Dodge County,27039,0,6527,3102,7783,4079,8095,4108
Minnesota,MN,Douglas County,27041,0,13966,6227,15799,7868,16726,7938
Minnesota,MN,Faribault County,27043,0,4659,2153,5191,2531,5247,2352
Minnesota,MN,Fillmore County,27045,0,6271,3872,7301,4551,7638,4491
Minnesota,MN,Freeborn County,27047,0,8808,6041,9578,6889,10003,6448
Minnesota,MN,Goodhue County,27049,0,14041,9446,16052,11806,16461,11731
Minnesota,MN,Grant County,27051,0,2063,1104,2269,1300,2266,1187
Minnesota,MN,Hennepin County,27053,0,191768,429283,205973,532623,197244,502710
Minnesota,MN,Houston County,27055,0,5616,4145,6334,4853,6547,4667
Minnesota,MN,Hubbard County,27057,0,7269,3432,8202,4462,8809,4536
Minnesota,MN,Isanti County,27059,0,13635,5656,16491,7138,18027,7384
Minnesota,MN,Itasca County,27061,0,12920,9015,15239,10786,15863,10467
Minnesota,MN,Jackson County,27063,0,3609,1492,3948,1745,3949,1581
Minnesota,MN,Kanabec County,27065,0,5230,2327,6278,2774,6818,2718
Minnesota,MN,Kandiyohi County,27067,0,12785,7266,14437,8440,15014,7814
Minnesota,MN,Kittson County,27069,0,1349,823,1546,1006,1535,911
Minnesota,MN,Koochiching County,27071,0,3569,2306,4131,2659,4204,2465
Minnesota,MN,Lac qui Parle County,27073,0,2294,1301,2528,1446,2600,1314
Minnesota,MN,Lake County,27075,0,2932,3077,3393,3647,3265,3534
Minnesota,MN,Lake of the Woods County,27077,0,1540,553,1704,671,1710,604
Minnesota,MN,Le Sueur County,27079,0,9182,4623,10775,5672,11503,5636
Minnesota,MN,Lincoln County,27081,0,1930,860,2121,937,2190,972
Minnesota,MN,Lyon County,27083,0,7256,3825,7979,4634,8400,4284
Minnesota,MN,McLeod County,27085,0,12155,4978,13986,6413,14394,6374
Minnesota,MN,Mahnomen County,27087,0,991,930,1142,1112,1165,975
Minnesota,MN,Marshall County,27089,0,3208,1225,3721,1295,3774,1177
Minnesota,MN,Martin County,27091,0,7062,2733,7480,3305,7442,3171
Minnesota,MN,Meeker County,27093,0,8103,3192,9359,3867,9645,3802
Minnesota,MN,Mille Lacs County,27095,0,8340,3709,9952,4404,10570,4374
Minnesota,MN,Morrison County,27097,0,12925,3637,14821,4367,15666,4306
Minnesota,MN,Mower County,27099,0,8826,7444,10025,8899,10297,8312
Minnesota,MN,Murray County,27101,0,2974,1295,3363,1449,3346,1329
Minnesota,MN,Nicollet County,27103,0,8436,7886,9018,9622,9540,9441
Minnesota,MN,Nobles County,27105,0,5299,2733,5600,2933,5541,2599
Minnesota,MN,Norman County,27107,0,1699,1264,1953,1404,1963,1233
Minnesota,MN,Olmsted County,27109,0,35668,36266,39692,49491,39467,49121
Minnesota,MN,Otter Tail County,27111,0,20939,9339,23800,11958,24276,11752
Minnesota,MN,Pennington County,27113,0,4000,2146,4532,2568,4756,2439
Minnesota,MN,Pine County,27115,0,8191,4580,10256,5419,11274,5339
Minnesota,MN,Pipestone County,27117,0,3338,1127,3553,1306,3537,1215
Minnesota,MN,Polk County,27119,0,8979,4712,9865,5439,10162,4967
Minnesota,MN,Pope County,27121,0,3793,2106,4417,2477,4677,2398
Minnesota,MN,Ramsey County,27123,0,70778,176929,77376,211620,75284,195168
Minnesota,MN,Red Lake County,27125,0,1141,540,1454,691,1425,642
Minnesota,MN,Redwood County,27127,0,5137,1887,5771,2355,5895,2300
Minnesota,MN,Renville County,27129,0,4890,2117,5467,2496,5610,2280
Minnesota,MN,Rice County,27131,0,15429,14437,17464,17402,18264,17353
Minnesota,MN,Rock County,27133,0,3091,1373,3583,1556,3690,1585
Minnesota,MN,Roseau County,27135,0,5451,1856,6065,2188,6279,2093
Minnesota,MN,St. Louis County,27137,0,44631,57769,49017,67704,50065,66335
Minnesota,MN,Scott County,27139,0,39948,28502,45872,40040,47837,40214
Minnesota,MN,Sherburne County,27141,0,31049,13299,36222,18065,38491,18329
Minnesota,MN,Sibley County,27143,0,5193,1954,5864,2417,6014,2351
Minnesota,MN,Stearns County,27145,0,47618,25575,50959,31879,53932,30829
Minnesota,MN,Steele County,27147,0,11198,6239,12656,7917,12742,7650
Minnesota,MN,Stevens County,27149,0,2800,2116,3044,1922,3213,1827
Minnesota,MN,Swift County,27151,0,2962,1679,3316,1784,3340,1618
Minnesota,MN,Todd County,27153,0,8485,2783,9753,3286,10392,3072
Minnesota,MN,Traverse County,27155,0,1050,631,1172,661,1165,597
Minnesota,MN,Wabasha County,27157,0,6989,3866,8153,4696,8523,4721
Minnesota,MN,Wadena County,27159,0,4837,1684,5520,2023,6028,1898
Minnesota,MN,Waseca County,27161,0,5967,2838,6624,3496,6770,3402
Minnesota,MN,Washington County,27163,0,64429,67086,73764,89165,75271,90324
Minnesota,MN,Watonwan County,27165,0,2768,1814,3103,1987,3087,1723
Minnesota,MN,Wilkin County,27167,0,2129,893,2328,1026,2290,986
Minnesota,MN,Winona County,27169,0,12122,11366,13227,13333,14288,12929
Minnesota,MN,Wright County,27171,0,43274,20336,51973,28430,57211,30883
Minnesota,MN,Yellow Medicine County,27173,0,3382,1524,3734,1688,3738,1548
Mississippi,MS,Adams County,28001,1,5125,6921,5696,7917,5081,6743
Mississippi,MS,Alcorn County,28003,1,11817,2684,12818,2782,12657,2328
Mississippi,MS,Amite County,28005,1,4282,2688,4503,2620,4484,2246
Mississippi,MS,Attala County,28007,1,4288,2847,5178,3542,4723,2930
Mississippi,MS,Benton County,28009,1,2240,1713,2570,1679,2535,1318
Mississippi,MS,Bolivar County,28011,1,4251,8410,4671,8904,3943,6419
Mississippi,MS,Calhoun County,28013,1,4360,1884,4625,1902,4443,1547
Mississippi,MS,Carroll County,28015,1,3774,1648,3924,1729,3730,1431
Mississippi,MS,Chickasaw County,28017,1,4127,3649,4175,3810,4079,3090
Mississippi,MS,Choctaw County,28019,1,2763,1198,3001,1185,2881,965
Mississippi,MS,Claiborne County,28021,1,414,2523,603,3772,558,2950
Mississippi,MS,Clarke County,28023,1,5088,2556,5417,2838,5093,2430
Mississippi,MS,Clay County,28025,1,4136,5695,4181,5844,4017,4960
Mississippi,MS,Coahoma County,28027,1,2426,6378,2375,6020,2008,4711
Mississippi,MS,Copiah County,28029,1,5576,6203,6250,6470,6134,5426
Mississippi,MS,Covington County,28031,1,5423,3267,5854,3416,5869,2921
Mississippi,MS,DeSoto County,28033,1,42155,19892,46462,28265,48064,29023
Mississippi,MS,Forrest County,28035,1,15149,11271,17290,13755,16579,11475
Mississippi,MS,Franklin County,28037,1,2685,1471,2923,1480,2831,1213
Mississippi,MS,George County,28039,1,8652,1013,9713,1218,9858,1138
Mississippi,MS,Greene County,28041,1,4309,956,4794,966,4776,835
Mississippi,MS,Grenada County,28043,1,5940,4386,6081,4734,5651,4060
Mississippi,MS,Hancock County,28045,1,13720,3320,16132,4504,16684,4262
Mississippi,MS,Harrison County,28047,1,39710,20679,46822,27728,48497,26555
Mississippi,MS,Hinds County,28049,1,24919,64922,25141,73550,22816,62840
Mississippi,MS,Holmes County,28051,1,1151,5820,1369,6588,1243,5420
Mississippi,MS,Humphreys County,28053,1,924,2652,1118,3016,990,2443
Mississippi,MS,Issaquena County,28055,1,298,395,308,355,296,287
Mississippi,MS,Itawamba County,28057,1,8385,1100,9438,1249,9523,1027
Mississippi,MS,Jackson County,28059,1,31204,13087,36295,17375,36376,15469
Mississippi,MS,Jasper County,28061,1,4032,4367,4302,4341,4118,3722
Mississippi,MS,Jefferson County,28063,1,489,3337,531,3327,541,2727
Mississippi,MS,Jefferson Davis County,28065,1,2466,3720,2534,3599,2302,3041
Mississippi,MS,Jones County,28067,1,20076,7748,21226,8517,20265,7272
Mississippi,MS,Kemper County,28069,1,1778,2827,1787,2887,1691,2381
Mississippi,MS,Lafayette County,28071,1,10872,7968,12949,10070,14050,8956
Mississippi,MS,Lamar County,28073,1,18493,5044,20704,7340,20775,7038
Mississippi,MS,Lauderdale County,28075,1,17574,10910,17967,12960,16487,10677
Mississippi,MS,Lawrence County,28077,1,4072,2181,4285,2260,4113,1899
Mississippi,MS,Leake County,28079,1,4775,3579,5228,3897,5143,3182
Mississippi,MS,Lee County,28081,1,21695,9635,24207,12189,24339,10616
Mississippi,MS,Leflore County,28083,1,2757,6677,3129,7648,2854,6476
Mississippi,MS,Lincoln County,28085,1,10550,4458,11596,5040,11432,4262
Mississippi,MS,Lowndes County,28087,1,13124,11545,13800,13087,13087,11096
Mississippi,MS,Madison County,28089,1,25607,18358,31091,24440,32333,22700
Mississippi,MS,Marion County,28091,1,7697,3572,8273,3787,7874,3215
Mississippi,MS,Marshall County,28093,1,6525,7944,7566,8057,7977,6888
Mississippi,MS,Monroe County,28095,1,10107,5485,11177,5874,10861,5090
Mississippi,MS,Montgomery County,28097,1,2334,1775,2917,2121,2658,1737
Mississippi,MS,Neshoba County,28099,1,7613,2668,8320,3260,8154,2622
Mississippi,MS,Newton County,28101,1,5929,2549,6997,3075,6641,2603
Mississippi,MS,Noxubee County,28103,1,1181,4330,1240,4040,1151,3269
Mississippi,MS,Oktibbeha County,28105,1,7671,7851,9004,10299,8901,8851
Mississippi,MS,Panola County,28107,1,7371,7300,8060,7403,8202,6061
Mississippi,MS,Pearl River County,28109,1,15530,2919,19595,4148,20438,3982
Mississippi,MS,Perry County,28111,1,4135,1220,4500,1362,4425,1078
Mississippi,MS,Pike County,28113,1,7748,7636,8479,8646,7943,7402
Mississippi,MS,Pontotoc County,28115,1,9442,2123,11550,2614,11740,2214
Mississippi,MS,Prentiss County,28117,1,7647,2067,8370,2153,8581,1727
Mississippi,MS,Quitman County,28119,1,998,2303,1026,2150,902,1725
Mississippi,MS,Rankin County,28121,1,46168,13741,50895,18847,50896,18060
Mississippi,MS,Scott County,28123,1,5742,3999,6285,4330,6098,3729
Mississippi,MS,Sharkey County,28125,1,619,1290,688,1465,551,1201
Mississippi,MS,Simpson County,28127,1,7393,3871,7635,4037,7552,3479
Mississippi,MS,Smith County,28129,1,5877,1598,6458,1791,6146,1486
Mississippi,MS,Stone County,28131,1,4810,1400,5964,1802,6214,1620
